date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT,OT_lag_1
2016-07-01 20:00:00,0.5687060754890443,0.5245981964996332,0.6145342538111913,0.5121825633384229,0.4462928195714522,0.6551958381627444,0.4381975363073887,0.45504821341863017
2016-07-01 21:00:00,0.5623850307093126,0.5191319392559933,0.612696117276907,0.5121825633384229,0.4261319898611296,0.6551958381627444,0.4410126529640332,0.4381975363073887
2016-07-01 22:00:00,0.5560875589922641,0.5191319392559933,0.6080878229718137,0.509179820870249,0.4194116957802012,0.6551958381627444,0.4410126529640332,0.4410126529640332
2016-07-01 23:00:00,0.5513467754074654,0.5136656820123533,0.6062496802650398,0.5060912816692115,0.4026660802642971,0.6481774959097207,0.47613152362110406,0.4410126529640332
2016-07-02 00:00:00,0.5655455530991784,0.5300644731948998,0.6209806908230585,0.5213623944359617,0.3993610266440185,0.6551958381627444,0.5028051204696661,0.47613152362110406
2016-07-02 01:00:00,0.5639652919042455,0.5245981964996332,0.6255630977068559,0.5243651369041356,0.3892255183686716,0.6345936285725744,0.47471400718651585,0.5028051204696661
2016-07-02 02:00:00,0.5639652919042455,0.5355307304385397,0.6255630977068559,0.5365477002425586,0.3825052242877432,0.6345936285725744,0.4817417645604365,0.47471400718651585
2016-07-02 03:00:00,0.5639652919042455,0.5300644731948998,0.6264951127708908,0.5365477002425586,0.3724799028527675,0.6275752863195507,0.4957773630957456,0.4817417645604365
2016-07-02 04:00:00,0.5497665029658422,0.5300644731948998,0.6145342538111913,0.5365477002425586,0.3724799028527675,0.6275752863195507,0.5084153614089986,0.4957773630957456
2016-07-02 05:00:00,0.5702863479306675,0.5464632643774462,0.631103407075984,0.5549073419830567,0.3993610266440185,0.6413855622411476,0.5252859928134841,0.5084153614089986
2016-07-02 06:00:00,0.5718666091256004,0.5464632643774462,0.6163723965179653,0.5365477002425586,0.45973338146707776,0.6413855622411476,0.4859544433584249,0.5252859928134841
2016-07-02 07:00:00,0.5750271315154664,0.5409969876821796,0.6154403814539304,0.5365477002425586,0.46975872916828476,0.6551958381627444,0.5028051204696661,0.4859544433584249
2016-07-02 08:00:00,0.5734468703205333,0.5464632643774462,0.6182105392247392,0.5518188027820191,0.4530131136523807,0.6551958381627444,0.4929822007323454,0.5028051204696661
2016-07-02 09:00:00,0.5655455530991784,0.5409969876821796,0.6173044115820002,0.5427247786446338,0.4261319898611296,0.6413855622411476,0.44804041033795383,0.4929822007323454
2016-07-02 10:00:00,0.6761403986420836,0.6831198510814579,0.7230880812287778,0.6920899155487693,0.46645367554800615,0.6619877718313175,0.4999900038130217,0.44804041033795383
2016-07-02 11:00:00,0.7203641840242835,0.7213021494708904,0.7626469373489345,0.625,0.5369615649126437,0.6896083236745112,0.46910376624718336,0.4999900038130217
2016-07-02 12:00:00,0.6698193538623518,0.6831198510814579,0.725858232827097,0.5914550422256153,0.4731739696289346,0.7242472177707284,0.497194879530334,0.46910376624718336
2016-07-02 13:00:00,0.6872022382533044,0.7486334745923435,0.7442396352048782,0.6280885392010376,0.45973338146707776,0.7104369418491318,0.4845568812170809,0.497194879530334
2016-07-02 14:00:00,0.649275924588153,0.6612548221068982,0.7092890857347939,0.5822752315826559,0.44970806003210206,0.7448494543496439,0.5070177992676546,0.4845568812170809
2016-07-02 15:00:00,0.6887825106949276,0.6994370815930774,0.7313726609474189,0.6189087081034989,0.43626749813647653,0.703418599596108,0.5210733140154957,0.5070177992676546
2016-07-02 16:00:00,0.6745601262004605,0.6721873365941781,0.7332107913092136,0.6371825633384229,0.44970806003210206,0.7104369418491318,0.49437976287368934,0.5210733140154957
2016-07-02 17:00:00,0.6761403986420836,0.6721873365941781,0.729534518240645,0.6158201689024614,0.4866145315245601,0.703418599596108,0.5898935769757616,0.49437976287368934
2016-07-02 18:00:00,0.6935232830330362,0.6612548221068982,0.7304406397108945,0.6189087081034989,0.5033601470404642,0.7172289025064502,0.5983189345717385,0.5898935769757616
2016-07-02 19:00:00,0.6808811934735727,0.6339234969854453,0.7230880812287778,0.5640013763477317,0.4731739696289346,0.703418599596108,0.6376305297335535,0.5983189345717385
2016-07-02 20:00:00,0.6777206485903263,0.6175246863512722,0.7212499385220038,0.5761839396861548,0.5066652006607428,0.7104369418491318,0.6264100478548887,0.6376305297335535
2016-07-02 21:00:00,0.6619180366409969,0.6229909435949119,0.7065189341364746,0.5914550422256153,0.4866145315245601,0.731039178428047,0.5252859928134841,0.6264100478548887
2016-07-02 22:00:00,0.6650785590308628,0.6557885648632583,0.7313726609474189,0.5945435814266529,0.45642832784679915,0.731039178428047,0.5196557975809077,0.5252859928134841
2016-07-02 23:00:00,0.6650785590308628,0.6284572397418055,0.727696375533871,0.6280885392010376,0.41610664215992266,0.703418599596108,0.6264100478548887,0.5196557975809077
2016-07-03 00:00:00,0.6872022382533044,0.7213021494708904,0.747915920618426,0.6067261447650759,0.45642832784679915,0.6896083236745112,0.667139159451292,0.6264100478548887
2016-07-03 01:00:00,0.6729798762522178,0.7049033388367173,0.7249262239355517,0.6524536658778836,0.4228269362408511,0.6896083236745112,0.6011140588544264,0.667139159451292
2016-07-03 02:00:00,0.6872022382533044,0.6612548221068982,0.7405633621363095,0.5975463341221164,0.45973338146707776,0.731039178428047,0.5674127046319436,0.6011140588544264
2016-07-03 03:00:00,0.6729798762522178,0.6175246863512722,0.727696375533871,0.5792724788871924,0.4093863743452255,0.6896083236745112,0.6095394164504031,0.5674127046319436
2016-07-03 04:00:00,0.6951035554746594,0.6667210793505381,0.7414953710278548,0.649365126676846,0.4228269362408511,0.7172289025064502,0.5997164967130824,0.6095394164504031
2016-07-03 05:00:00,0.6856219658116813,0.6612548221068982,0.7424014924981043,0.6189087081034989,0.4530131136523807,0.731039178428047,0.5618024636926112,0.5997164967130824
2016-07-03 06:00:00,0.7393273408568592,0.7049033388367173,0.7755397866827105,0.5975463341221164,0.5402666185329222,0.751641388018217,0.5870784983998294,0.5618024636926112
2016-07-03 07:00:00,0.7045851451376375,0.6557885648632583,0.7552943665218387,0.6524536658778836,0.5302412708317152,0.7448494543496439,0.5533771060966345,0.5870784983998294
2016-07-03 08:00:00,0.6935232830330362,0.6393897542290852,0.7332107913092136,0.5822752315826559,0.5268260566372968,0.7448494543496439,0.6081418162283468,0.5533771060966345
2016-07-03 09:00:00,0.6793009210319495,0.6229909435949119,0.717573665453435,0.5518188027820191,0.5369615649126437,0.751641388018217,0.6278076099962326,0.6081418162283468
2016-07-03 10:00:00,0.7187839115826603,0.6939708243494377,0.7552943665218387,0.6280885392010376,0.5235209767507868,0.731039178428047,0.6418432085315419,0.6278076099962326
2016-07-03 11:00:00,0.7282655012456384,0.715835853323997,0.7598767734056361,0.6219114607989624,0.5805882779535675,0.7448494543496439,0.6699343218146923,0.6418432085315419
2016-07-03 12:00:00,0.6777206485903263,0.688504528202544,0.7286024970041205,0.6280885392010376,0.4933347993392574,0.731039178428047,0.6165671738243238,0.6699343218146923
2016-07-03 13:00:00,0.6603377641993737,0.6831198510814579,0.7138973800398871,0.6341798310975387,0.4764790232492132,0.7378311120966201,0.6797771958452572,0.6165671738243238
2016-07-03 14:00:00,0.6824614434218154,0.7213021494708904,0.7368870767227615,0.6676389819117701,0.46975872916828476,0.7378311120966201,0.6882025153605219,0.6797771958452572
2016-07-03 15:00:00,0.6698193538623518,0.7213021494708904,0.7350489340159876,0.6371825633384229,0.46303846135358767,0.7242472177707284,0.7036556303304192,0.6882025153605219
2016-07-03 16:00:00,0.6729798762522178,0.6776535938378182,0.7194117958152298,0.6646362292163065,0.46975872916828476,0.7654516639398138,0.6755645170472689,0.7036556303304192
2016-07-03 17:00:00,0.7045851451376375,0.6994370815930774,0.7405633621363095,0.6585449577743847,0.5502919399678979,0.7586597302712407,0.7261165864617051,0.6755645170472689
2016-07-03 18:00:00,0.7030048726960143,0.6831198510814579,0.7424014924981043,0.625,0.5369615649126437,0.7586597302712407,0.7191087453003167,0.7261165864617051
2016-07-03 19:00:00,0.6966838279162825,0.6776535938378182,0.737819097959286,0.6219114607989624,0.5268260566372968,0.7378311120966201,0.6516860825621069,0.7191087453003167
2016-07-03 20:00:00,0.7061653950858802,0.6776535938378182,0.7368870767227615,0.6097288974605395,0.5671477423241733,0.7448494543496439,0.5112304399849307,0.6516860825621069
2016-07-03 21:00:00,0.6887825106949276,0.6776535938378182,0.7221819597585282,0.6067261447650759,0.5502919399678979,0.7724699792040924,0.5252859928134841,0.5112304399849307
2016-07-03 22:00:00,0.6682390814207287,0.7486334745923435,0.7267643666423257,0.6768188130093088,0.4899195851448387,0.7378311120966201,0.46910376624718336,0.5252859928134841
2016-07-03 23:00:00,0.6619180366409969,0.7486334745923435,0.7221819597585282,0.6707275211128076,0.4798942374436317,0.7378311120966201,0.45225308913594214,0.46910376624718336
2016-07-04 00:00:00,0.6761403986420836,0.7595659890796235,0.7129653711483418,0.6341798310975387,0.46303846135358767,0.731039178428047,0.5140455566415751,0.45225308913594214
2016-07-04 01:00:00,0.654016719419642,0.6831198510814579,0.7138973800398871,0.6371825633384229,0.4462928195714522,0.7242472177707284,0.5912911391171055,0.5140455566415751
2016-07-04 02:00:00,0.6461154021982871,0.6721873365941781,0.7102210946263392,0.6310912918965011,0.4530131136523807,0.7242472177707284,0.6376305297335535,0.5912911391171055
2016-07-04 03:00:00,0.6587574917577506,0.7267684067145304,0.6954900902408101,0.6128174366615771,0.4462928195714522,0.731039178428047,0.6390480461681417,0.6376305297335535
2016-07-04 04:00:00,0.6571772418095079,0.6721873365941781,0.6973282329475841,0.625,0.43626749813647653,0.7172289025064502,0.573022945571276,0.6390480461681417
2016-07-04 05:00:00,0.6745601262004605,0.7322346639581703,0.705612800321246,0.6615476900152689,0.4731739696289346,0.7378311120966201,0.5575897848946227,0.573022945571276
2016-07-04 06:00:00,0.7156469847488582,0.7213021494708904,0.7424014924981043,0.649365126676846,0.5502919399678979,0.7586597302712407,0.5421366699247255,0.5575897848946227
2016-07-04 07:00:00,0.7203641840242835,0.7759647608105431,0.737819097959286,0.6646362292163065,0.5604274482432449,0.7724699792040924,0.5308962337528165,0.5421366699247255
2016-07-04 08:00:00,0.6919430330847934,0.7650322463232633,0.7359809552525121,0.6585449577743847,0.5335463244519938,0.7792619668501561,0.5140455566415751,0.5308962337528165
2016-07-04 09:00:00,0.7156469847488582,0.7923635714447163,0.7470097868031975,0.6707275211128076,0.5133854684754399,0.7654516639398138,0.5884760605411734,0.5140455566415751
2016-07-04 10:00:00,0.7235247064141493,0.7868973142010763,0.7506860722167454,0.6707275211128076,0.5435716721532008,0.751641388018217,0.5842633817431849,0.5884760605411734
2016-07-04 11:00:00,0.7330062960771274,0.7322346639581703,0.7690933620158225,0.6859986236522683,0.5939187055412845,0.7586597302712407,0.6713518382492804,0.5842633817431849
2016-07-04 12:00:00,0.6872022382533044,0.7595659890796235,0.7286024970041205,0.6341798310975387,0.5235209767507868,0.751641388018217,0.6699343218146923,0.6713518382492804
2016-07-04 13:00:00,0.6793009210319495,0.7213021494708904,0.725858232827097,0.6676389819117701,0.4966398529595358,0.751641388018217,0.6657216430167038,0.6699343218146923
2016-07-04 14:00:00,0.6903627606431704,0.7704985035669033,0.7350489340159876,0.6981811869906912,0.4764790232492132,0.7448494543496439,0.6994429515324307,0.6657216430167038
2016-07-04 15:00:00,0.6951035554746594,0.7759647608105431,0.7267643666423257,0.6676389819117701,0.4798942374436317,0.7654516639398138,0.7148761122090839,0.6994429515324307
2016-07-04 16:00:00,0.6777206485903263,0.688504528202544,0.7194117958152298,0.6280885392010376,0.5100804148551613,0.7724699792040924,0.7429672254922342,0.7148761122090839
2016-07-04 17:00:00,0.709325917475746,0.6939708243494377,0.7414953710278548,0.6189087081034989,0.5570122340488264,0.7724699792040924,0.6601114020773715,0.7429672254922342
2016-07-04 18:00:00,0.7109061899173692,0.6831198510814579,0.7414953710278548,0.6189087081034989,0.6040542138166312,0.8068825186933496,0.6601114020773715,0.6601114020773715
2016-07-04 19:00:00,0.6634982865892397,0.5956596379250857,0.729534518240645,0.600634873323154,0.4026660802642971,0.5793524978974418,0.7148761122090839,0.6601114020773715
2016-07-04 20:00:00,0.6808811934735727,0.6120584291076323,0.7359809552525121,0.600634873323154,0.45642832784679915,0.6413855622411476,0.5842633817431849,0.7148761122090839
2016-07-04 21:00:00,0.6872022382533044,0.6721873365941781,0.729534518240645,0.6067261447650759,0.5168007089360898,0.7654516639398138,0.6910176320171662,0.5842633817431849
2016-07-04 22:00:00,0.6698193538623518,0.6776535938378182,0.7221819597585282,0.5731811972179809,0.4899195851448387,0.7448494543496439,0.633417850935565,0.6910176320171662
2016-07-04 23:00:00,0.7424878632467251,0.8087623820788895,0.7930150675902423,0.7072752315826559,0.4798942374436317,0.7586597302712407,0.5898935769757616,0.633417850935565
2016-07-05 00:00:00,0.7251049788557725,0.7377009212018102,0.7782840755496923,0.6615476900152689,0.4831992910639103,0.7586597302712407,0.5997164967130824,0.5898935769757616
2016-07-05 01:00:00,0.7377470684152361,0.7923635714447163,0.7828923575098063,0.6799073522103464,0.4764790232492132,0.7654516639398138,0.5997164967130824,0.5997164967130824
2016-07-05 02:00:00,0.7330062960771274,0.7923635714447163,0.7792160720962584,0.6981811869906912,0.45973338146707776,0.7448494543496439,0.6011140588544264,0.5997164967130824
2016-07-05 03:00:00,0.6951035554746594,0.7213021494708904,0.7598767734056361,0.6554564185733471,0.4429877659511737,0.731039178428047,0.6587138399360275,0.6011140588544264
2016-07-05 04:00:00,0.709325917475746,0.7377009212018102,0.749779950746496,0.6341798310975387,0.46645367554800615,0.7378311120966201,0.6896000775018657,0.6587138399360275
2016-07-05 05:00:00,0.6982640778645253,0.6612548221068982,0.727696375533871,0.5700926580169433,0.4966398529595358,0.7724699792040924,0.7078683091284075,0.6896000775018657
2016-07-05 06:00:00,0.7567102477411922,0.7213021494708904,0.7810542148030324,0.6432738552349241,0.5805882779535675,0.751641388018217,0.7359594604922701,0.7078683091284075
2016-07-05 07:00:00,0.7124864623589924,0.7049033388367173,0.7543623576302934,0.6463623944359617,0.5335463244519938,0.7654516639398138,0.7148761122090839,0.7359594604922701
2016-07-05 08:00:00,0.7030048726960143,0.7650322463232633,0.7442396352048782,0.6768188130093088,0.5235209767507868,0.7862802821144345,0.6868049532191778,0.7148761122090839
2016-07-05 09:00:00,0.7014246002543911,0.7704985035669033,0.7460777779116522,0.6402711025394605,0.5066652006607428,0.7724699792040924,0.6896000775018657,0.6868049532191778
2016-07-05 10:00:00,0.7440681356883483,0.7650322463232633,0.7727696474293704,0.7042724788871924,0.5537071804285477,0.8000905850247764,0.7387545847749581,0.6896000775018657
2016-07-05 11:00:00,0.758290497689435,0.8032960859319961,0.7773779293894845,0.7072752315826559,0.6375454448484396,0.8206927676262011,0.7022381138958309,0.7387545847749581
2016-07-05 12:00:00,0.7077456675275033,0.7213021494708904,0.749779950746496,0.6432738552349241,0.5268260566372968,0.7654516639398138,0.5941062557737501,0.7022381138958309
2016-07-05 13:00:00,0.6761403986420836,0.650322268716365,0.7240201024653022,0.6067261447650759,0.4966398529595358,0.7448494543496439,0.6235949311982443,0.5941062557737501
2016-07-05 14:00:00,0.6824614434218154,0.715835853323997,0.7405633621363095,0.6219114607989624,0.4966398529595358,0.7792619668501561,0.655898723279383,0.6235949311982443
2016-07-05 15:00:00,0.6982640778645253,0.7049033388367173,0.7387252194295355,0.6158201689024614,0.4966398529595358,0.751641388018217,0.6924151941585102,0.655898723279383
2016-07-05 16:00:00,0.6793009210319495,0.688504528202544,0.729534518240645,0.6432738552349241,0.4798942374436317,0.8206927676262011,0.7205063074416604,0.6924151941585102
2016-07-05 17:00:00,0.7235247064141493,0.7213021494708904,0.7562004879920882,0.6554564185733471,0.6140795615178383,0.7862802821144345,0.7429672254922342,0.7205063074416604
2016-07-05 18:00:00,0.7124864623589924,0.6831198510814579,0.7442396352048782,0.6097288974605395,0.5704527959444519,0.7724699792040924,0.7106634334110956,0.7429672254922342
2016-07-05 19:00:00,0.6982640778645253,0.6612548221068982,0.7341169251244424,0.6097288974605395,0.5502919399678979,0.751641388018217,0.7008405517544871,0.7106634334110956
2016-07-05 20:00:00,0.7061653950858802,0.6557885648632583,0.7396572283210808,0.5975463341221164,0.5604274482432449,0.7378311120966201,0.7092658712697515,0.7008405517544871
2016-07-05 21:00:00,0.6935232830330362,0.6612548221068982,0.729534518240645,0.5945435814266529,0.5502919399678979,0.7654516639398138,0.7148761122090839,0.7092658712697515
2016-07-05 22:00:00,0.6777206485903263,0.6339234969854453,0.7230880812287778,0.5731811972179809,0.5235209767507868,0.7586597302712407,0.6994429515324307,0.7148761122090839
2016-07-05 23:00:00,0.7219444339725263,0.7486334745923435,0.7534562238150647,0.6402711025394605,0.4899195851448387,0.751641388018217,0.6896000775018657,0.6994429515324307
2016-07-06 00:00:00,0.6872022382533044,0.6939708243494377,0.7184797869236845,0.6524536658778836,0.46303846135358767,0.7242472177707284,0.6587138399360275,0.6896000775018657
2016-07-06 01:00:00,0.6951035554746594,0.7213021494708904,0.7451716564414027,0.6067261447650759,0.4429877659511737,0.7448494543496439,0.6882025153605219,0.6587138399360275
2016-07-06 02:00:00,0.6982640778645253,0.715835853323997,0.7534562238150647,0.6554564185733471,0.4429877659511737,0.731039178428047,0.7106634334110956,0.6882025153605219
2016-07-06 03:00:00,0.6729798762522178,0.6994370815930774,0.705612800321246,0.6097288974605395,0.4798942374436317,0.7930722157830075,0.705053192471763,0.7106634334110956
2016-07-06 04:00:00,0.6634982865892397,0.6448560114727251,0.7129653711483418,0.6036376055640383,0.46303846135358767,0.7724699792040924,0.6910176320171662,0.705053192471763
2016-07-06 05:00:00,0.7109061899173692,0.7322346639581703,0.7543623576302934,0.6524536658778836,0.4899195851448387,0.8412950042051163,0.6825922744211893,0.6910176320171662
2016-07-06 06:00:00,0.7219444339725263,0.6448560114727251,0.7635789338955007,0.5884522895301517,0.5570122340488264,0.731039178428047,0.6868049532191778,0.6825922744211893
2016-07-06 07:00:00,0.7377470684152361,0.7814310569574366,0.7874747643936038,0.7195435814266529,0.5201057625563683,0.7378311120966201,0.6727494003906245,0.6868049532191778
2016-07-06 08:00:00,0.7424878632467251,0.7978298286883562,0.7930150675902423,0.6981811869906912,0.5402666185329222,0.7586597302712407,0.6910176320171662,0.6727494003906245
2016-07-06 09:00:00,0.7045851451376375,0.6667210793505381,0.7368870767227615,0.5914550422256153,0.4999449065798144,0.7586597302712407,0.7401721012095462,0.6910176320171662
2016-07-06 10:00:00,0.7203641840242835,0.6776535938378182,0.7589706519353866,0.6189087081034989,0.5235209767507868,0.731039178428047,0.6853874367845897,0.7401721012095462
2016-07-06 11:00:00,0.7519694529097032,0.6831198510814579,0.7755397866827105,0.6463623944359617,0.5704527959444519,0.7448494543496439,0.6853874367845897,0.6853874367845897
2016-07-06 12:00:00,0.6919430330847934,0.6667210793505381,0.7322787824176684,0.5853637707836935,0.45642832784679915,0.6828163900059381,0.6938127562998541,0.6853874367845897
2016-07-06 13:00:00,0.6856219658116813,0.7103695960803572,0.7451716564414027,0.6097288974605395,0.46645367554800615,0.6966266659275349,0.7120809879263962,0.6938127562998541
2016-07-06 14:00:00,0.6650785590308628,0.688504528202544,0.7313726609474189,0.5975463341221164,0.4228269362408511,0.6828163900059381,0.7191087453003167,0.7120809879263962
2016-07-06 15:00:00,0.6887825106949276,0.6229909435949119,0.7322787824176684,0.6128174366615771,0.42954720405554814,0.6690061140843412,0.6601114020773715,0.7191087453003167
2016-07-06 16:00:00,0.6745601262004605,0.6120584291076323,0.7341169251244424,0.5731811972179809,0.42954720405554814,0.6619877718313175,0.6348353673701533,0.6601114020773715
2016-07-06 17:00:00,0.7014246002543911,0.6667210793505381,0.7488479295099716,0.6341798310975387,0.4933347993392574,0.6828163900059381,0.6938127562998541,0.6348353673701533
2016-07-06 18:00:00,0.6951035554746594,0.6284572397418055,0.7405633621363095,0.5884522895301517,0.4966398529595358,0.6828163900059381,0.5674127046319436,0.6938127562998541
2016-07-06 19:00:00,0.6587574917577506,0.5683283128036327,0.7065189341364746,0.5427247786446338,0.4731739696289346,0.6757980477529144,0.6741470006126806,0.5674127046319436
2016-07-06 20:00:00,0.6698193538623518,0.6175246863512722,0.7129653711483418,0.5335449577743847,0.5066652006607428,0.703418599596108,0.6853874367845897,0.6741470006126806
2016-07-06 21:00:00,0.6429548573150408,0.5136656820123533,0.6918138048272622,0.47254632900847165,0.5201057625563683,0.7242472177707284,0.6797771958452572,0.6853874367845897
2016-07-06 22:00:00,0.6903627606431704,0.5519295216210862,0.7350489340159876,0.5182738552349241,0.4899195851448387,0.6828163900059381,0.6713518382492804,0.6797771958452572
2016-07-06 23:00:00,0.758290497689435,0.6612548221068982,0.8160047766180959,0.6128174366615771,0.4899195851448387,0.6896083236745112,0.6502884823400508,0.6713518382492804
2016-07-07 00:00:00,0.7393273408568592,0.6994370815930774,0.7893388068666527,0.6067261447650759,0.43626749813647653,0.6757980477529144,0.6516860825621069,0.6502884823400508
2016-07-07 01:00:00,0.7772536545220107,0.7868973142010763,0.8408585034290401,0.7042724788871924,0.41280158853964405,0.6619877718313175,0.655898723279383,0.6516860825621069
2016-07-07 02:00:00,0.7393273408568592,0.7868973142010763,0.8334800575256277,0.725634873323154,0.4093863743452255,0.6551958381627444,0.6348353673701533,0.655898723279383
2016-07-07 03:00:00,0.7788339269636338,0.7978298286883562,0.8389944609559913,0.7408201689024613,0.4429877659511737,0.6896083236745112,0.6432607249661301,0.6348353673701533
2016-07-07 04:00:00,0.7393273408568592,0.6939708243494377,0.7893388068666527,0.6463623944359617,0.4261319898611296,0.7242472177707284,0.6278076099962326,0.6432607249661301
2016-07-07 05:00:00,0.7661918149107899,0.7377009212018102,0.8270595079350563,0.6646362292163065,0.4866145315245601,0.7104369418491318,0.6151696116829798,0.6278076099962326
2016-07-07 06:00:00,0.799353760681769,0.7486334745923435,0.8417646248992897,0.6615476900152689,0.4966398529595358,0.6828163900059381,0.6081418162283468,0.6151696116829798
2016-07-07 07:00:00,0.7788339269636338,0.7650322463232633,0.8307357933486043,0.6829100844512307,0.5033601470404642,0.7172289025064502,0.5884760605411734,0.6081418162283468
2016-07-07 08:00:00,0.7377470684152361,0.6939708243494377,0.7920830710436761,0.6707275211128076,0.46975872916828476,0.7172289025064502,0.6390480461681417,0.5884760605411734
2016-07-07 09:00:00,0.7330062960771274,0.7322346639581703,0.7755397866827105,0.6524536658778836,0.46303846135358767,0.6896083236745112,0.6601114020773715,0.6390480461681417
2016-07-07 10:00:00,0.755129975299569,0.7759647608105431,0.8049759203774521,0.6524536658778836,0.5100804148551613,0.7104369418491318,0.6755645170472689,0.6601114020773715
2016-07-07 11:00:00,0.7330062960771274,0.6831198510814579,0.7644850800557085,0.6280885392010376,0.5704527959444519,0.703418599596108,0.6924151941585102,0.6755645170472689
2016-07-07 12:00:00,0.6698193538623518,0.5737945894988993,0.7267643666423257,0.5457275211128076,0.46645367554800615,0.6551958381627444,0.7331443057549134,0.6924151941585102
2016-07-07 13:00:00,0.6903627606431704,0.650322268716365,0.7424014924981043,0.5914550422256153,0.4395725517567551,0.6619877718313175,0.7879289701798701,0.7331443057549134
2016-07-07 14:00:00,0.6634982865892397,0.5901933806814458,0.7212499385220038,0.5427247786446338,0.4228269362408511,0.6619877718313175,0.8258430412810536,0.7879289701798701
2016-07-07 15:00:00,0.6571772418095079,0.5792608467425392,0.7221819597585282,0.5457275211128076,0.41610664215992266,0.7930722157830075,0.8497214757662154,0.8258430412810536
2016-07-07 16:00:00,0.6603377641993737,0.5573957788647261,0.7203179296304585,0.5549073419830567,0.45973338146707776,0.6619877718313175,0.8160001672504884,0.8497214757662154
2016-07-07 17:00:00,0.6887825106949276,0.6229909435949119,0.7405633621363095,0.5884522895301517,0.4866145315245601,0.6551958381627444,0.76263301926012,0.8160001672504884
2016-07-07 18:00:00,0.7030048726960143,0.6284572397418055,0.747915920618426,0.5792724788871924,0.5133854684754399,0.6896083236745112,0.7570228164014999,0.76263301926012
2016-07-07 19:00:00,0.6808811934735727,0.6120584291076323,0.7286024970041205,0.5761839396861548,0.4899195851448387,0.6828163900059381,0.7457823040681665,0.7570228164014999
2016-07-07 20:00:00,0.7045851451376375,0.6175246863512722,0.7433335137346287,0.5731811972179809,0.5435716721532008,0.6896083236745112,0.7387545847749581,0.7457823040681665
